database,table_name,username,permission_level,last_verified,notes
ods,odshdrp_pm_plan,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odshdrp_pm_project_apply,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odshdrp_pm_risk_info,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odshdrp_pm_risk_problem_info,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odshdrp_t_fd_dictionary_item,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odshdrp_t_iba_integer_value,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odshdrp_t_iba_string_value,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odshdrp_t_iba_timestamp_value,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odshdrp_t_s_base_user,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odshdrp_t_s_depart,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsids_hisense_life_cycle,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsipr_applicant,ds_rd_rw,SELECT,,鐢宠浜鸿〃
ods,odsipr_custom_field_data,ds_rd_rw,SELECT,,鑷畾涔夊瓧娈靛€煎瓨鍌ㄨ〃
ods,odsipr_dictionary_data,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsipr_dictionary_type,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsipr_organization,ds_rd_rw,SELECT,,缁勭粐璁板綍琛?
ods,odsipr_patent_apply,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsipr_patent_apply_ext_01,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsipr_patent_apply_ext_02,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsipr_patent_related_applicant,ds_rd_rw,SELECT,,涓撳埄鐩稿叧鐢宠浜?
ods,odsipr_patent_related_inventor,ds_rd_rw,SELECT,,涓撳埄鍙戞槑浜?
ods,odsipr_user_base,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsipr_user_dictionary_data,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsjtbpm_wfworkitem,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsjtplm_HIS_ORDERBOM,ds_rd_rw,SELECT,,
ods,odsjtplm_HIS_SOFTWARE,ds_rd_rw,SELECT,,
ods,odsjtplm_his_acceptance_test_versions,ds_rd_rw,SELECT,,楠屾敹娴嬭瘯鐗堟湰鏁?
ods,odsjtplm_his_automated_coverage,ds_rd_rw,SELECT,,鑷姩鍖栬鐩栫巼搴曡〃
ods,odsjtplm_his_bom,ds_rd_rw,SELECT,,bom淇℃伅
ods,odsjtplm_his_bom_detail,ds_rd_rw,SELECT,,BOM鏄庣粏琛?
ods,odsjtplm_his_cbb,ds_rd_rw,SELECT,,CBB搴?
ods,odsjtplm_his_cbb_average_reference_model,ds_rd_rw,SELECT,,
ods,odsjtplm_his_cbb_detail,ds_rd_rw,SELECT,,CBB璇︾粏淇℃伅
ods,odsjtplm_his_cbb_info,ds_rd_rw,SELECT,,CBB鍩烘湰淇℃伅
ods,odsjtplm_his_changekanban,ds_rd_rw,SELECT,,鍙樻洿鐪嬫澘
ods,odsjtplm_his_component_req,ds_rd_rw,SELECT,,浜у搧鏍?
ods,odsjtplm_his_dbominformation,ds_rd_rw,SELECT,,1TE淇℃伅琛?
ods,odsjtplm_his_derivative_machine,ds_rd_rw,SELECT,,娲剧敓鏈?
ods,odsjtplm_his_documentsinfo,ds_rd_rw,SELECT,,鏂囨。
ods,odsjtplm_his_kt_material_change,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsjtplm_his_marketAdaptationProject,ds_rd_rw,SELECT,,
ods,odsjtplm_his_marketablemachine,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsjtplm_his_material_data_information,ds_rd_rw,SELECT,,鐗╂枡鍩虹淇℃伅琛?
ods,odsjtplm_his_material_relationship,ds_rd_rw,SELECT,,鐗╂枡鍏宠仈鍏崇郴琛?
ods,odsjtplm_his_measure_category_structure,ds_rd_rw,SELECT,,鎺柦鍝佺被缁撴瀯琛?
ods,odsjtplm_his_measure_model_rel,ds_rd_rw,SELECT,,鎺柦搴撳叧鑱旀満鍨?
ods,odsjtplm_his_measure_reduction_accounting,ds_rd_rw,SELECT,,鎺柦闄嶉鏍哥畻
ods,odsjtplm_his_measurelibrary,ds_rd_rw,SELECT,,鎺柦搴?
ods,odsjtplm_his_measurelibrary_progress,ds_rd_rw,SELECT,,鎺柦杩涘睍琛?
ods,odsjtplm_his_millestone,ds_rd_rw,SELECT,,閲岀▼纰?
ods,odsjtplm_his_modulelcd,ds_rd_rw,SELECT,,妯＄粍娑叉櫠灞?
ods,odsjtplm_his_newrequirementapplicationform,ds_rd_rw,SELECT,,鏂伴渶姹傚彂甯冨強閫夊瀷鐢宠鍗曡〃
ods,odsjtplm_his_newrequirementmaterialrelation,ds_rd_rw,SELECT,,鏂伴渶姹傜墿鏂欏叧绯昏〃
ods,odsjtplm_his_order_count,ds_rd_rw,SELECT,,璁㈠崟椤圭洰鏁伴噺
ods,odsjtplm_his_product_cost_info,ds_rd_rw,SELECT,,浜у搧鎴愭湰淇℃伅琛?
ods,odsjtplm_his_product_localization_mapping,ds_rd_rw,SELECT,,
ods,odsjtplm_his_productmodel,ds_rd_rw,SELECT,,浜у搧鍨嬪彿
ods,odsjtplm_his_productplatform,ds_rd_rw,SELECT,,浜у搧骞冲彴
ods,odsjtplm_his_productprocessattribute,ds_rd_rw,SELECT,,浜у搧宸ヨ壓灞炴€ц〃
ods,odsjtplm_his_productseries,ds_rd_rw,SELECT,,浜у搧绯诲垪
ods,odsjtplm_his_productsignposts,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsjtplm_his_productversion,ds_rd_rw,SELECT,,鐢熶骇鐗堟湰
ods,odsjtplm_his_project_cost,ds_rd_rw,SELECT,,椤圭洰鎴愭湰
ods,odsjtplm_his_project_development_task_book,ds_rd_rw,SELECT,,椤圭洰寮€鍙戜换鍔′功
ods,odsjtplm_his_project_information,ds_rd_rw,SELECT,,椤圭洰淇℃伅琛?
ods,odsjtplm_his_psprdfamilyname,ds_rd_rw,SELECT,,浜у搧瀹舵棌
ods,odsjtplm_his_requirements_management,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsjtplm_his_requirements_management_new,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsjtplm_his_risk_management,ds_rd_rw,SELECT,,椋庨櫓绠＄悊琛?
ods,odsjtplm_his_riskcharacteristics_product,ds_rd_rw,SELECT,,椋庨櫓鐗规€т俊鎭〃
ods,odsjtplm_his_route_info,ds_rd_rw,SELECT,,
ods,odsjtplm_his_salemodel,ds_rd_rw,SELECT,,閿€鍞瀷鍙?
ods,odsjtplm_his_salesspareparts,ds_rd_rw,SELECT,,閿€鍞浠舵竻鍗曡〃鍗?
ods,odsjtplm_his_sit_test_version_number,ds_rd_rw,SELECT,,SIT娴嬭瘯鐗堟湰鏁?
ods,odsjtplm_his_task_info,ds_rd_rw,SELECT,,
ods,odsjtplm_his_television_product,ds_rd_rw,SELECT,,鐢佃浜у搧灞炴€ф暟鎹?
ods,odsjtplm_his_test_closure_rate,ds_rd_rw,SELECT,,閮ㄩ棬娴嬭瘯鍑嗘椂鍏抽棴鐜?
ods,odsjtplm_his_tr_num_price,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsjtplm_hwa_bom,ds_rd_rw,SELECT,,bom淇℃伅
ods,odsjtplm_hwa_class_info,ds_rd_rw,SELECT,,鍝佺被鍩烘湰淇℃伅
ods,odsjtplm_hwa_class_relationship,ds_rd_rw,SELECT,,鍝佺被鍏崇郴琛?
ods,odsjtplm_hwa_material_compare_info,ds_rd_rw,SELECT,,涓嫳鏂囧睘鎬у搴旇〃
ods,odsjtplm_hwa_material_detail,ds_rd_rw,SELECT,,鐗╂枡璇︾粏淇℃伅
ods,odsjtplm_hwa_material_info,ds_rd_rw,SELECT,,鐗╂枡鍩烘湰淇℃伅
ods,odsjtplm_hwa_productfamily,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsjtplm_hwa_productmodel,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsjtplm_hwa_productseries,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsjtplm_hwa_productversion,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsjtplm_hwa_salesmodel,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsjtplm_plm_hwa_change_usagetype_lifecyclestate_df,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsjtplmhis_productmodel_status,ds_rd_rw,SELECT,,浜у搧鍨嬪彿鐘舵€佹椂闂磋〃
ods,odslims_lab_item_depot,ds_rd_rw,SELECT,,鍩虹搴?- 妫€娴嬮」鐩簱
ods,odsmbr_c_company,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsmbr_c_dept,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsmbr_c_sample_device,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsmdm_mat_bi_base_info,ds_rd_rw,SELECT,,MDM鐗╂枡鍩虹淇℃伅琛紝璇ヨ〃鏈夋椂鍊欎細鏈夌鎶ユ潵鎶撳彇鐗╂枡淇℃伅锛屾湁鏃跺€欑鎶ヤ細璇存湁鐨勭墿鏂欏彿娌℃姄鍒帮紝灏卞湪姝よ〃缁存姢
ods,odsmes_tv2_bas_product_lang_map,ds_rd_rw,SELECT,,浜у搧鍥介檯鍖栬瑷€瀵圭収琛?
ods,odsmes_tv2_pom_order_bom,ds_rd_rw,SELECT,,宸ュ崟BOM琛?
ods,odsmes_tvn_pom_order,ds_rd_rw,SELECT,,宸ュ崟琛?
ods,odsmes_tvn_pom_order_status,ds_rd_rw,SELECT,,宸ュ崟鐘舵€佽〃
ods,odsmes_tvn_rp_production_report,ds_rd_rw,SELECT,,浜у搧浜ч噺鏁版嵁琛?
ods,odsmes_tvngy_pom_order,ds_rd_rw,SELECT,,宸ュ崟琛?
ods,odsmes_tvngy_pom_order_status,ds_rd_rw,SELECT,,宸ュ崟鐘舵€佽〃
ods,odsmes_tvngy_rp_production_report,ds_rd_rw,SELECT,,浜у搧浜ч噺鏁版嵁琛?
ods,odsmes_tvnjm_pom_order,ds_rd_rw,SELECT,,宸ュ崟琛?
ods,odsmes_tvnjm_pom_order_status,ds_rd_rw,SELECT,,宸ュ崟鐘舵€佽〃
ods,odsmes_tvnjm_rp_production_report,ds_rd_rw,SELECT,,浜у搧浜ч噺鏁版嵁琛?
ods,odsmf_cm_tab19693,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsmf_cm_tab21113,ds_rd_rw,SELECT,,鎸囨爣鐩爣鏁版嵁琛?
ods,odsmf_cm_tab21193,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsmf_cm_tab21214,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsmf_cm_tab22113,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsmf_cm_tab23836,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsmf_cm_tab26655,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsmf_cm_tab28033,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsmf_cm_tab28993,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsmf_cm_tab29134,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsmf_cm_tab570,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsmf_cm_tab593,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsmf_cm_tab594,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsmf_cm_tab595,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsmf_cm_tab906,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsmr_v_app_fm_imat_saledata,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsmr_v_hitach_ykfpmxb,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsmr_v_sync_4200bvi_income,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsmsc_mam_bzhan_roi_data,ds_rd_rw,SELECT,,B绔欏晢涓氬寲鏁版嵁琛?
ods,odsmsc_mam_bzhan_search_index_data,ds_rd_rw,SELECT,,B绔欐悳绱㈡寚鏍囨暟鎹〃
ods,odsplm_annualbpinfo,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_big_data_domestic_table_bx,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_big_data_domestic_table_lg,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_big_data_domestic_table_xyj,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_blxky_table,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_bm_assist_partinfo,ds_rd_rw,SELECT,,鐗╂枡淇℃伅琛?
ods,odsplm_bm_hbmtmodelplatform,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_bm_hbmtplatform,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_bm_hbmtprojectkpi,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_bm_taskefficiency,ds_rd_rw,SELECT,,????????????????????????????????????
ods,odsplm_bom_commonrate,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_bom_dtzyj_table,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_hac_changeinfo,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_hac_crossstatechangeorderinfo,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_hac_materialinfo,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_hac_plmdevelopmentprojectstart,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_hac_plmproductapprovalmeet,ds_rd_rw,SELECT,,浜у搧绔嬮」瀹℃壒浼氳璁板綍琛?
ods,odsplm_hac_plmproductplatform,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_hac_plmyearplan,ds_rd_rw,SELECT,,鏂板搧骞村害璁″垝琛?
ods,odsplm_hac_plmyearplanchild,ds_rd_rw,SELECT,,骞村害璁″垝瀛愯〃
ods,odsplm_hac_product_info,ds_rd_rw,SELECT,,椤圭洰銆佷骇鍝佸搴斿叧绯?
ods,odsplm_hac_productdevelopdoc,ds_rd_rw,SELECT,,寮€鍙戝缓璁功淇℃伅琛?
ods,odsplm_hac_productdevelopdocchild,ds_rd_rw,SELECT,,寮€鍙戝缓璁功涓庢満鍨嬪叧鑱旇〃
ods,odsplm_hac_project_change,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_hac_project_info,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_hac_project_phase,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_hac_sap_info,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_hac_u_dsj_productbom,ds_rd_rw,SELECT,,浜у搧bom鍏ユ箹琛?
ods,odsplm_his_cbgprojectindex,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_his_risk_response_measures,ds_rd_rw,SELECT,,椋庨櫓搴斿鎺柦琛?
ods,odsplm_his_trbom_costtable,ds_rd_rw,SELECT,,TRBOM浠锋牸琛?
ods,odsplm_hsfactorymodel,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_hsfactorymodelpartdetails,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_hslaserproductefficiency,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_hslaserprojectmanagement,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_hspartcategory,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_hsproductmodelcomparison,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_hsproductmodelcomparisontable,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_hsremotecontrol,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_model_box_kt_table,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_model_kt_table,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_node_detail,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_process_detail,ds_rd_rw,SELECT,,瀹藉甫鍏徃PLM绯荤粺娴佺▼瀹℃壒鑺傜偣鏄庣粏琛?
ods,odsplm_product_model_table,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_productcostlist,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_project_info,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_project_member,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_ref_bx_qd_bom_new,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_ref_bx_sd_bom,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_ref_kt_qd_temp_bom_new,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_ref_kt_sd_temp_bom,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_ref_ktview_table,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_ref_model_box_bx_table,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_ref_u_all_material,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_ref_u_bx_mat_prop,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_ref_u_cw_mat_prop,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_ref_u_dsj_change_order_all,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_ref_u_dsj_epminstancelist,ds_rd_rw,SELECT,,娴佺▼瀹炰緥鏄庣粏琛?
ods,odsplm_ref_u_dsj_epmnodelist,ds_rd_rw,SELECT,,娴佺▼瀹炰緥鑺傜偣鏄庣粏琛?
ods,odsplm_ref_u_dsj_productbom,ds_rd_rw,SELECT,,浜у搧bom鍏ユ箹琛?
ods,odsplm_ref_u_dsj_sjj_material,ds_rd_rw,SELECT,,鍗囬檷绾х墿鏂欑粺璁¤〃
ods,odsplm_ref_u_dsj_task_productbom,ds_rd_rw,SELECT,,浜у搧bom鍏ユ箹浠诲姟琛?
ods,odsplm_ref_u_kt_mat_prop,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_ref_u_lg_mat_prop,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_ref_u_xyj_mat_prop,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_ref_xyj_bom,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_tv_hscommunicationpartdetails,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_tv_hsmodelpartno,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_tv_hsproductkeyindicators,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_tv_hsproductline,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_tv_hsproductprotypevarianttable,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_tv_hszhihuiyuntu,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_tv_mod_sale_table,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_u_all_product,ds_rd_rw,SELECT,,鍐板喎娲楃┖鍘ㄤ骇鍝佸叆婀?
ods,odsplm_u_bx_prod_prop,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_u_cw_prod_prop,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_u_dsj_kt_ics,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_u_dsj_productbom_all,ds_rd_rw,SELECT,,浜у搧bom鍏ユ箹琛?
ods,odsplm_u_kt_prod_prop,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_u_lg_prod_prop,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_u_xyj_prod_prop,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_utilization_cw_table,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_utilization_kt_table,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsplm_workitem_detail,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsqms_QMS_FXGL_T_ASSESSMENT,ds_rd_rw,SELECT,,
ods,odsqms_act_ru_usual_audit,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsrdm_equipment_specifications,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsrdm_holiday,ds_rd_rw,SELECT,,
ods,odsrdm_i_sap_material,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsrdm_jbpm_processinstance,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsrdm_t_bug_bug,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsrdm_t_bug_ext,ds_rd_rw,SELECT,,
ods,odsrdm_t_chg_chg,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsrdm_t_chg_ext,ds_rd_rw,SELECT,,
ods,odsrdm_t_doc_doc,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsrdm_t_doc_ext,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsrdm_t_hisense_bg_expanbasetoa,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsrdm_t_hisense_bg_expanpointtoa,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsrdm_t_hisense_bg_homemadeltoout,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsrdm_t_hisense_bg_homemadematerial,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsrdm_t_hisense_bg_lopcabppbuac,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsrdm_t_hisense_bg_materiel_num,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsrdm_t_hisense_bg_materiel_num_rl,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsrdm_t_hisense_bg_mmaccountdetails,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsrdm_t_hisense_bg_mon_phaseattount,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsrdm_t_hisense_bg_month_account,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsrdm_t_hisense_bg_month_account_bx,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsrdm_t_hisense_bg_month_account_kf,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsrdm_t_hisense_bg_month_account_rl,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsrdm_t_hisense_bg_outtohomemade,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsrdm_t_hisense_bg_rlcgzpljjbd,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsrdm_t_hisense_bg_techyhrl_batch,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsrdm_t_hisense_bg_wholemachine_rep,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsrdm_t_hisense_bpproduct_sales,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsrdm_t_hisense_categorybenefits,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsrdm_t_hisense_categoryreport,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsrdm_t_hisense_field_change,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsrdm_t_hisense_fulltaxonomy,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsrdm_t_hisense_kt_boms,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsrdm_t_hisense_new_product,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsrdm_t_hisense_obj_development,ds_rd_rw,SELECT,,寮€鍙戝懆鏈熷搴旇〃
ods,odsrdm_t_hisense_obj_gprate,ds_rd_rw,SELECT,,姣涘埄鐜囧搴旇〃
ods,odsrdm_t_hisense_pro_info,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsrdm_t_hisense_requirement_product,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsrdm_t_hisense_rl_oncebenefit,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
ods,odsrdm_t_hisense_rlcg_oncebenefit,ds_rd_rw,SELECT,,婧愮郴缁熸棤娉ㄩ噴
